-4.05;1.58
-2.21;1.03
-1.45;0.9
-1.43;0.9
-1.42;0.89
-1.25;0.87
-0.5;0.79
-0.31;0.78
-0.18;0.77
0.02;0.75
0.1;0.75
0.38;0.73
0.47;0.73
0.55;0.72
0.73;0.71
1.08;0.7
1.33;0.69
1.38;0.69
1.42;0.69
1.75;0.68
1.83;0.67
1.95;0.67
2.11;0.67
2.12;0.67
2.15;0.66
2.26;0.66
2.71;0.65
2.81;0.65
3.1;0.65
3.2;0.64
3.24;0.64
3.25;0.64
3.33;0.64
3.48;0.64
3.48;0.64
3.76;0.64
3.79;0.64
3.95;0.63
4.2;0.63
4.63;0.62
4.65;0.62
4.7;0.62
5.12;0.62
5.15;0.62
5.18;0.62
5.32;0.61
5.46;0.61
5.6;0.61
5.63;0.61
5.66;0.61
5.67;0.61
5.79;0.61
5.86;0.61
5.93;0.61
6.12;0.6
6.13;0.6
6.16;0.6
6.26;0.6
6.28;0.6
6.37;0.6
6.42;0.6
6.62;0.6
6.74;0.6
6.75;0.6
6.83;0.6
6.87;0.6
7.03;0.59
7.12;0.59
7.15;0.59
7.18;0.59
7.33;0.59
7.33;0.59
7.5;0.59
7.69;0.59
7.75;0.59
7.78;0.59
7.9;0.59
8;0.59
8.25;0.58
8.63;0.58
8.99;0.58
9.05;0.58
9.16;0.58
9.26;0.58
9.31;0.58
9.92;0.58
9.92;0.58
10.08;0.58
10.09;0.58
10.15;0.58
10.17;0.58
10.27;0.58
10.45;0.58
11;0.59
11.23;0.59
11.83;0.6
12.08;0.6
12.17;0.6
12.31;0.6
12.33;0.61
12.45;0.61
12.92;0.62
13.12;0.62
13.22;0.62
13.33;0.63
13.4;0.63
13.5;0.63
13.53;0.63
13.69;0.64
13.7;0.64
13.72;0.64
14.33;0.65
14.43;0.66
14.5;0.66
14.58;0.66
14.67;0.66
14.68;0.66
14.81;0.67
15.09;0.68
15.38;0.68
15.8;0.7
16.12;0.71
16.18;0.71
16.34;0.72
16.39;0.72
16.51;0.72
16.52;0.72
16.54;0.72
16.67;0.73
16.72;0.73
16.93;0.74
16.97;0.74
17.33;0.75
17.41;0.75
17.44;0.75
17.45;0.75
18.5;0.79
18.5;0.79
18.64;0.79
18.76;0.79
18.97;0.8
19.14;0.81
19.15;0.81
19.23;0.81
19.28;0.81
19.32;0.81
19.41;0.82
19.42;0.82
19.42;0.82
19.45;0.82
19.47;0.82
19.63;0.82
19.93;0.83
20.28;0.84
20.98;0.87
21.25;0.88
21.36;0.88
21.43;0.89
21.69;0.9
21.72;0.9
21.86;0.91
22.02;0.92
22.07;0.92
22.68;0.96
22.96;0.98
23.1;0.99
23.14;0.99
23.14;0.99
23.49;1.03
23.63;1.04
23.63;1.04
23.75;1.05
23.83;1.06
24.6;1.17
24.61;1.17
24.8;1.2
25.1;1.26
25.46;1.34
25.72;1.4
26.14;1.52
27.14;1.91
27.63;2.16
