-6.41;1.13
-3.87;0.71
-3.85;0.71
-3.5;0.69
-3.42;0.69
-2.74;0.68
-2.58;0.68
-2.42;0.68
-2.01;0.68
-1.92;0.68
-1.85;0.68
-1.72;0.68
-1.11;0.69
-0.68;0.69
-0.19;0.7
0.31;0.71
0.58;0.71
1.28;0.71
1.33;0.71
1.58;0.71
1.64;0.71
1.86;0.71
1.86;0.71
1.87;0.71
1.98;0.71
2;0.71
2.02;0.71
2.16;0.71
2.25;0.71
2.65;0.7
2.86;0.7
3.03;0.7
3.17;0.7
3.24;0.7
3.27;0.7
3.28;0.69
3.44;0.69
3.99;0.68
4.12;0.68
4.19;0.67
4.6;0.66
4.71;0.66
4.91;0.65
4.92;0.65
4.99;0.65
5.18;0.65
5.23;0.65
5.29;0.64
5.29;0.64
5.38;0.64
5.41;0.64
5.43;0.64
5.59;0.63
5.65;0.63
5.78;0.63
5.93;0.62
6;0.62
6;0.62
6.16;0.62
6.25;0.62
6.38;0.61
6.4;0.61
6.49;0.61
6.62;0.6
6.74;0.6
6.78;0.6
6.83;0.6
6.92;0.6
7;0.59
7.05;0.59
7.18;0.59
7.21;0.59
7.29;0.59
7.33;0.59
7.37;0.59
7.72;0.58
7.75;0.58
7.78;0.58
8.25;0.57
8.52;0.56
8.65;0.56
8.99;0.56
9.05;0.56
9.26;0.55
9.31;0.55
9.7;0.55
9.79;0.55
9.83;0.55
9.98;0.55
10;0.55
10.09;0.55
10.17;0.55
10.45;0.55
10.92;0.56
11.23;0.56
11.39;0.56
11.77;0.57
11.83;0.57
11.9;0.57
12.07;0.58
12.08;0.58
12.17;0.58
12.27;0.58
12.4;0.59
12.49;0.59
12.5;0.59
12.82;0.6
13.12;0.61
13.27;0.62
13.51;0.63
13.63;0.63
13.68;0.63
13.69;0.63
14.08;0.65
14.26;0.66
14.42;0.66
14.71;0.68
14.81;0.68
15.23;0.7
15.28;0.7
15.29;0.71
15.7;0.73
15.76;0.73
15.8;0.73
16.2;0.75
16.41;0.76
16.52;0.77
16.63;0.77
16.66;0.77
16.67;0.77
16.71;0.77
16.84;0.78
16.91;0.78
17.29;0.8
17.3;0.8
17.3;0.8
18.3;0.85
18.46;0.85
18.6;0.86
18.63;0.86
18.64;0.86
18.68;0.86
18.75;0.86
18.88;0.87
19.11;0.88
19.29;0.89
19.4;0.89
19.43;0.89
19.43;0.89
19.55;0.9
19.57;0.9
19.6;0.9
19.72;0.9
19.86;0.91
20.9;0.94
20.93;0.94
21.13;0.95
21.49;0.96
21.65;0.97
21.79;0.98
21.84;0.98
21.95;0.98
22.21;0.99
22.48;1.01
22.7;1.02
22.86;1.03
22.91;1.03
23.05;1.04
23.47;1.07
23.63;1.09
23.75;1.1
23.76;1.1
23.77;1.1
24.46;1.17
24.5;1.18
24.61;1.2
25.32;1.32
25.73;1.41
25.81;1.43
26.14;1.51
27.05;1.84
27.53;2.06
